commande_id,date,semaine,equipe,condition,preparateur_id,anciennete,nb_lignes,erreur
CMD00377,2024-01-09,1,A,avec_pause,PREP_A05,mid,4,1
CMD00378,2024-01-09,1,A,avec_pause,PREP_A10,mid,3,0
CMD00379,2024-01-09,1,A,avec_pause,PREP_A06,mid,4,0
CMD00380,2024-01-09,1,A,avec_pause,PREP_A09,junior,5,0
CMD00381,2024-01-09,1,A,avec_pause,PREP_A10,mid,2,0
CMD00382,2024-01-09,1,A,avec_pause,PREP_A02,mid,4,0
CMD00383,2024-01-09,1,A,avec_pause,PREP_A08,senior,4,0
CMD00384,2024-01-09,1,A,avec_pause,PREP_A13,mid,5,0
CMD00385,2024-01-09,1,A,avec_pause,PREP_A09,junior,1,0
CMD00386,2024-01-09,1,A,avec_pause,PREP_A13,mid,3,0
CMD00387,2024-01-09,1,A,avec_pause,PREP_A09,junior,4,0
CMD00388,2024-01-09,1,A,avec_pause,PREP_A02,mid,3,0
CMD00389,2024-01-09,1,A,avec_pause,PREP_A15,mid,4,0
CMD00390,2024-01-09,1,A,avec_pause,PREP_A13,mid,3,0
CMD00391,2024-01-09,1,A,avec_pause,PREP_A13,mid,4,0
CMD00392,2024-01-09,1,A,avec_pause,PREP_A13,mid,5,0
CMD00393,2024-01-09,1,A,avec_pause,PREP_A03,mid,5,0
CMD00394,2024-01-09,1,A,avec_pause,PREP_A13,mid,2,0
CMD00395,2024-01-09,1,A,avec_pause,PREP_A08,senior,4,0
CMD00396,2024-01-09,1,A,avec_pause,PREP_A11,senior,5,0
CMD00397,2024-01-09,1,A,avec_pause,PREP_A13,mid,4,0
CMD00398,2024-01-09,1,A,avec_pause,PREP_A15,mid,5,0
CMD00399,2024-01-09,1,A,avec_pause,PREP_A12,mid,4,0
CMD00400,2024-01-09,1,A,avec_pause,PREP_A14,mid,4,0
CMD00401,2024-01-09,1,A,avec_pause,PREP_A02,mid,4,0
CMD00402,2024-01-09,1,A,avec_pause,PREP_A07,mid,4,0
CMD00403,2024-01-09,1,A,avec_pause,PREP_A13,mid,4,0
CMD00404,2024-01-09,1,A,avec_pause,PREP_A15,mid,4,0
CMD00405,2024-01-09,1,A,avec_pause,PREP_A08,senior,3,0
CMD00406,2024-01-09,1,A,avec_pause,PREP_A07,mid,4,0
CMD00407,2024-01-09,1,A,avec_pause,PREP_A02,mid,5,0
CMD00408,2024-01-09,1,A,avec_pause,PREP_A13,mid,2,0
CMD00409,2024-01-09,1,A,avec_pause,PREP_A04,senior,3,0
CMD00410,2024-01-09,1,A,avec_pause,PREP_A01,senior,4,0
CMD00411,2024-01-09,1,A,avec_pause,PREP_A01,senior,2,0
CMD00412,2024-01-09,1,A,avec_pause,PREP_A11,senior,5,0
CMD00413,2024-01-09,1,A,avec_pause,PREP_A14,mid,3,0
CMD00414,2024-01-09,1,A,avec_pause,PREP_A07,mid,4,0
CMD00415,2024-01-09,1,A,avec_pause,PREP_A01,senior,4,0
CMD00416,2024-01-09,1,A,avec_pause,PREP_A10,mid,1,1
CMD00417,2024-01-09,1,A,avec_pause,PREP_A02,mid,2,0
CMD00418,2024-01-09,1,A,avec_pause,PREP_A07,mid,1,0
CMD00419,2024-01-09,1,A,avec_pause,PREP_A11,senior,5,0
CMD00420,2024-01-09,1,A,avec_pause,PREP_A01,senior,5,0
CMD00421,2024-01-09,1,B,sans_pause,PREP_B08,junior,4,0
CMD00422,2024-01-09,1,B,sans_pause,PREP_B11,junior,4,0
CMD00423,2024-01-09,1,B,sans_pause,PREP_B03,mid,5,0
CMD00424,2024-01-09,1,B,sans_pause,PREP_B13,junior,3,0
CMD00425,2024-01-09,1,B,sans_pause,PREP_B01,mid,2,0
CMD00426,2024-01-09,1,B,sans_pause,PREP_B11,junior,5,0
CMD00427,2024-01-09,1,B,sans_pause,PREP_B14,senior,4,0
CMD00428,2024-01-09,1,B,sans_pause,PREP_B07,senior,2,0
CMD00429,2024-01-09,1,B,sans_pause,PREP_B12,mid,5,0
CMD00430,2024-01-09,1,B,sans_pause,PREP_B14,senior,4,0
CMD00431,2024-01-09,1,B,sans_pause,PREP_B14,senior,3,0
CMD00432,2024-01-09,1,B,sans_pause,PREP_B09,mid,6,0
CMD00433,2024-01-09,1,B,sans_pause,PREP_B06,senior,2,0
CMD00434,2024-01-09,1,B,sans_pause,PREP_B11,junior,4,0
CMD00435,2024-01-09,1,B,sans_pause,PREP_B01,mid,3,0
CMD00436,2024-01-09,1,B,sans_pause,PREP_B11,junior,1,0
CMD00437,2024-01-09,1,B,sans_pause,PREP_B01,mid,5,0
CMD00438,2024-01-09,1,B,sans_pause,PREP_B12,mid,5,0
CMD00439,2024-01-09,1,B,sans_pause,PREP_B15,mid,6,0
CMD00440,2024-01-09,1,B,sans_pause,PREP_B10,mid,4,0
CMD00441,2024-01-09,1,B,sans_pause,PREP_B02,senior,4,0
CMD00442,2024-01-09,1,B,sans_pause,PREP_B13,junior,1,0
CMD00443,2024-01-09,1,B,sans_pause,PREP_B13,junior,4,0
CMD00444,2024-01-09,1,B,sans_pause,PREP_B07,senior,3,0
CMD00445,2024-01-09,1,B,sans_pause,PREP_B10,mid,3,0
CMD00446,2024-01-09,1,B,sans_pause,PREP_B01,mid,4,0
CMD00447,2024-01-09,1,B,sans_pause,PREP_B13,junior,6,0
CMD00448,2024-01-09,1,B,sans_pause,PREP_B02,senior,4,0
CMD00449,2024-01-09,1,B,sans_pause,PREP_B04,junior,5,0
CMD00450,2024-01-09,1,B,sans_pause,PREP_B04,junior,3,0
CMD00451,2024-01-09,1,B,sans_pause,PREP_B06,senior,3,0
CMD00452,2024-01-09,1,B,sans_pause,PREP_B09,mid,5,0
CMD00453,2024-01-09,1,B,sans_pause,PREP_B14,senior,3,0
CMD00454,2024-01-09,1,B,sans_pause,PREP_B10,mid,3,0
CMD00455,2024-01-09,1,B,sans_pause,PREP_B14,senior,3,0
CMD00456,2024-01-09,1,B,sans_pause,PREP_B07,senior,3,1
CMD00457,2024-01-09,1,B,sans_pause,PREP_B12,mid,6,0
CMD00458,2024-01-09,1,B,sans_pause,PREP_B08,junior,4,0
CMD00459,2024-01-09,1,B,sans_pause,PREP_B03,mid,4,0
CMD00460,2024-01-09,1,B,sans_pause,PREP_B06,senior,3,1
CMD00461,2024-01-09,1,B,sans_pause,PREP_B01,mid,3,0
CMD00462,2024-01-09,1,B,sans_pause,PREP_B10,mid,4,0
CMD00463,2024-01-09,1,B,sans_pause,PREP_B04,junior,5,0
CMD00464,2024-01-09,1,B,sans_pause,PREP_B12,mid,5,1
CMD00465,2024-01-09,1,B,sans_pause,PREP_B01,mid,7,1
CMD00466,2024-01-09,1,B,sans_pause,PREP_B02,senior,4,0
CMD00467,2024-01-09,1,B,sans_pause,PREP_B02,senior,5,0
CMD00468,2024-01-09,1,B,sans_pause,PREP_B03,mid,4,0
CMD00469,2024-01-09,1,B,sans_pause,PREP_B06,senior,2,0
CMD00470,2024-01-09,1,B,sans_pause,PREP_B05,mid,2,0
CMD00471,2024-01-09,1,B,sans_pause,PREP_B03,mid,3,0
CMD00472,2024-01-09,1,B,sans_pause,PREP_B10,mid,5,0
CMD00473,2024-01-09,1,B,sans_pause,PREP_B14,senior,1,0
CMD00474,2024-01-09,1,B,sans_pause,PREP_B09,mid,4,0
CMD00475,2024-01-09,1,B,sans_pause,PREP_B12,mid,5,0
CMD00476,2024-01-09,1,B,sans_pause,PREP_B04,junior,2,0
CMD00477,2024-01-09,1,B,sans_pause,PREP_B06,senior,2,0
CMD00478,2024-01-09,1,B,sans_pause,PREP_B03,mid,5,0
CMD00479,2024-01-09,1,B,sans_pause,PREP_B15,mid,6,0
CMD00480,2024-01-09,1,B,sans_pause,PREP_B07,senior,5,0
CMD00481,2024-01-09,1,B,sans_pause,PREP_B11,junior,4,0
CMD00482,2024-01-09,1,B,sans_pause,PREP_B13,junior,5,0
CMD00483,2024-01-09,1,B,sans_pause,PREP_B14,senior,4,0
CMD00484,2024-01-09,1,B,sans_pause,PREP_B12,mid,2,0
CMD00485,2024-01-09,1,B,sans_pause,PREP_B06,senior,5,0
CMD00486,2024-01-09,1,B,sans_pause,PREP_B01,mid,5,0
CMD00487,2024-01-09,1,B,sans_pause,PREP_B08,junior,5,0
CMD00488,2024-01-09,1,B,sans_pause,PREP_B13,junior,4,1
CMD00489,2024-01-09,1,B,sans_pause,PREP_B14,senior,4,0
CMD00490,2024-01-09,1,B,sans_pause,PREP_B13,junior,3,0
CMD00491,2024-01-09,1,B,sans_pause,PREP_B03,mid,5,0
CMD00492,2024-01-09,1,B,sans_pause,PREP_B01,mid,4,0
CMD00493,2024-01-09,1,B,sans_pause,PREP_B12,mid,4,0
CMD00494,2024-01-09,1,B,sans_pause,PREP_B15,mid,4,0
CMD00495,2024-01-09,1,B,sans_pause,PREP_B11,junior,6,0
CMD00496,2024-01-09,1,B,sans_pause,PREP_B14,senior,4,0
CMD00497,2024-01-09,1,B,sans_pause,PREP_B02,senior,4,0
CMD00498,2024-01-09,1,B,sans_pause,PREP_B01,mid,3,0
CMD00499,2024-01-09,1,B,sans_pause,PREP_B13,junior,5,0
CMD00500,2024-01-09,1,B,sans_pause,PREP_B02,senior,4,0
CMD00501,2024-01-09,1,B,sans_pause,PREP_B07,senior,4,0
CMD00502,2024-01-09,1,B,sans_pause,PREP_B01,mid,4,0
CMD00503,2024-01-09,1,B,sans_pause,PREP_B15,mid,3,0
CMD00504,2024-01-09,1,B,sans_pause,PREP_B14,senior,4,0
CMD00505,2024-01-09,1,B,sans_pause,PREP_B01,mid,4,0
CMD00506,2024-01-09,1,B,sans_pause,PREP_B05,mid,2,0
CMD00507,2024-01-09,1,B,sans_pause,PREP_B14,senior,5,0
CMD00508,2024-01-09,1,B,sans_pause,PREP_B13,junior,3,0
CMD00509,2024-01-09,1,B,sans_pause,PREP_B11,junior,3,0
CMD00510,2024-01-09,1,B,sans_pause,PREP_B06,senior,5,0
CMD00511,2024-01-09,1,B,sans_pause,PREP_B02,senior,4,0
CMD00512,2024-01-09,1,B,sans_pause,PREP_B11,junior,4,0
CMD00513,2024-01-09,1,B,sans_pause,PREP_B14,senior,4,0
CMD00514,2024-01-09,1,B,sans_pause,PREP_B12,mid,4,0
CMD00515,2024-01-09,1,B,sans_pause,PREP_B15,mid,3,0
CMD00516,2024-01-09,1,B,sans_pause,PREP_B01,mid,5,0
CMD00517,2024-01-09,1,B,sans_pause,PREP_B03,mid,6,0
CMD00518,2024-01-09,1,B,sans_pause,PREP_B14,senior,5,0
CMD00519,2024-01-09,1,B,sans_pause,PREP_B05,mid,4,0
CMD00520,2024-01-09,1,B,sans_pause,PREP_B05,mid,5,0
CMD00521,2024-01-09,1,B,sans_pause,PREP_B09,mid,2,0
CMD00522,2024-01-09,1,B,sans_pause,PREP_B12,mid,2,0
CMD00523,2024-01-09,1,B,sans_pause,PREP_B11,junior,4,0
CMD00524,2024-01-09,1,B,sans_pause,PREP_B11,junior,4,0
CMD00525,2024-01-09,1,B,sans_pause,PREP_B05,mid,5,0
CMD00526,2024-01-09,1,B,sans_pause,PREP_B11,junior,4,0
CMD00527,2024-01-09,1,B,sans_pause,PREP_B04,junior,3,0
CMD00528,2024-01-09,1,B,sans_pause,PREP_B13,junior,4,0
CMD00529,2024-01-09,1,B,sans_pause,PREP_B05,mid,3,0
CMD00530,2024-01-09,1,B,sans_pause,PREP_B03,mid,2,0
CMD00531,2024-01-09,1,B,sans_pause,PREP_B10,mid,5,0
CMD00532,2024-01-09,1,B,sans_pause,PREP_B04,junior,5,0
CMD00533,2024-01-09,1,B,sans_pause,PREP_B14,senior,4,0
CMD00534,2024-01-09,1,B,sans_pause,PREP_B13,junior,3,0
CMD00535,2024-01-09,1,B,sans_pause,PREP_B15,mid,4,0
CMD00536,2024-01-09,1,B,sans_pause,PREP_B04,junior,3,0
CMD00537,2024-01-09,1,B,sans_pause,PREP_B06,senior,4,1
CMD00538,2024-01-09,1,B,sans_pause,PREP_B10,mid,5,0
CMD00539,2024-01-09,1,B,sans_pause,PREP_B13,junior,5,0
CMD00540,2024-01-09,1,B,sans_pause,PREP_B09,mid,4,0
CMD00541,2024-01-09,1,B,sans_pause,PREP_B15,mid,2,0
CMD00542,2024-01-09,1,B,sans_pause,PREP_B08,junior,6,0
CMD00543,2024-01-09,1,B,sans_pause,PREP_B01,mid,5,0
CMD00544,2024-01-09,1,B,sans_pause,PREP_B03,mid,3,0
CMD00545,2024-01-09,1,B,sans_pause,PREP_B07,senior,3,0
CMD00546,2024-01-09,1,B,sans_pause,PREP_B01,mid,4,0
CMD00547,2024-01-09,1,B,sans_pause,PREP_B05,mid,4,0
CMD00548,2024-01-09,1,B,sans_pause,PREP_B07,senior,3,0
CMD00549,2024-01-09,1,B,sans_pause,PREP_B06,senior,4,0
CMD00550,2024-01-09,1,B,sans_pause,PREP_B11,junior,4,0
CMD00551,2024-01-09,1,B,sans_pause,PREP_B14,senior,3,0
CMD00552,2024-01-09,1,B,sans_pause,PREP_B03,mid,4,0
CMD00553,2024-01-09,1,B,sans_pause,PREP_B02,senior,2,0
CMD00554,2024-01-09,1,B,sans_pause,PREP_B01,mid,2,1
CMD00555,2024-01-09,1,B,sans_pause,PREP_B08,junior,4,0
CMD00556,2024-01-09,1,B,sans_pause,PREP_B14,senior,5,0
CMD00557,2024-01-09,1,B,sans_pause,PREP_B05,mid,2,0
CMD00558,2024-01-09,1,B,sans_pause,PREP_B04,junior,3,0
CMD00559,2024-01-09,1,B,sans_pause,PREP_B12,mid,4,0
CMD00560,2024-01-09,1,B,sans_pause,PREP_B02,senior,2,0
CMD00561,2024-01-10,1,A,avec_pause,PREP_A12,mid,2,0
CMD00562,2024-01-10,1,A,avec_pause,PREP_A07,mid,2,0
CMD00563,2024-01-10,1,A,avec_pause,PREP_A06,mid,6,0
CMD00564,2024-01-10,1,A,avec_pause,PREP_A08,senior,4,0
CMD00565,2024-01-10,1,A,avec_pause,PREP_A10,mid,3,0
CMD00566,2024-01-10,1,A,avec_pause,PREP_A14,mid,4,0
CMD00567,2024-01-10,1,A,avec_pause,PREP_A07,mid,3,0
CMD00568,2024-01-10,1,A,avec_pause,PREP_A04,senior,5,0
CMD00569,2024-01-10,1,A,avec_pause,PREP_A14,mid,3,0
CMD00570,2024-01-10,1,A,avec_pause,PREP_A05,mid,2,0
CMD00571,2024-01-10,1,A,avec_pause,PREP_A08,senior,5,0
CMD00572,2024-01-10,1,A,avec_pause,PREP_A06,mid,4,0
CMD00573,2024-01-10,1,A,avec_pause,PREP_A08,senior,3,0
CMD00574,2024-01-10,1,A,avec_pause,PREP_A06,mid,4,0
CMD00575,2024-01-10,1,A,avec_pause,PREP_A13,mid,3,0
CMD00576,2024-01-10,1,A,avec_pause,PREP_A11,senior,2,0
CMD00577,2024-01-10,1,A,avec_pause,PREP_A01,senior,3,0
CMD00578,2024-01-10,1,A,avec_pause,PREP_A04,senior,2,0
CMD00579,2024-01-10,1,A,avec_pause,PREP_A06,mid,4,0
CMD00580,2024-01-10,1,A,avec_pause,PREP_A05,mid,5,0
CMD00581,2024-01-10,1,A,avec_pause,PREP_A12,mid,3,0
CMD00582,2024-01-10,1,A,avec_pause,PREP_A14,mid,5,0
CMD00583,2024-01-10,1,A,avec_pause,PREP_A03,mid,3,0
CMD00584,2024-01-10,1,A,avec_pause,PREP_A05,mid,5,1
CMD00585,2024-01-10,1,A,avec_pause,PREP_A11,senior,3,0
CMD00586,2024-01-10,1,A,avec_pause,PREP_A10,mid,5,0
CMD00587,2024-01-10,1,A,avec_pause,PREP_A09,junior,2,0
CMD00588,2024-01-10,1,A,avec_pause,PREP_A01,senior,3,0
CMD00589,2024-01-10,1,A,avec_pause,PREP_A06,mid,3,0
CMD00590,2024-01-10,1,A,avec_pause,PREP_A06,mid,5,0
CMD00591,2024-01-10,1,A,avec_pause,PREP_A05,mid,4,0
CMD00592,2024-01-10,1,A,avec_pause,PREP_A15,mid,3,0
CMD00593,2024-01-10,1,A,avec_pause,PREP_A12,mid,3,0
CMD00594,2024-01-10,1,A,avec_pause,PREP_A15,mid,4,0
CMD00595,2024-01-10,1,A,avec_pause,PREP_A02,mid,4,1
CMD00596,2024-01-10,1,A,avec_pause,PREP_A11,senior,3,0
CMD00597,2024-01-10,1,A,avec_pause,PREP_A12,mid,2,0
CMD00598,2024-01-10,1,A,avec_pause,PREP_A02,mid,2,0
CMD00599,2024-01-10,1,A,avec_pause,PREP_A02,mid,6,0
CMD00600,2024-01-10,1,A,avec_pause,PREP_A15,mid,4,0
CMD00601,2024-01-10,1,A,avec_pause,PREP_A03,mid,3,0
CMD00602,2024-01-10,1,A,avec_pause,PREP_A12,mid,5,0
CMD00603,2024-01-10,1,A,avec_pause,PREP_A04,senior,2,0
CMD00604,2024-01-10,1,A,avec_pause,PREP_A12,mid,5,0
CMD00605,2024-01-10,1,A,avec_pause,PREP_A02,mid,2,0
CMD00606,2024-01-10,1,A,avec_pause,PREP_A12,mid,3,0
CMD00607,2024-01-10,1,A,avec_pause,PREP_A07,mid,5,1
CMD00608,2024-01-10,1,A,avec_pause,PREP_A02,mid,5,0
CMD00609,2024-01-10,1,A,avec_pause,PREP_A05,mid,3,0
CMD00610,2024-01-10,1,A,avec_pause,PREP_A01,senior,4,0
CMD00611,2024-01-10,1,A,avec_pause,PREP_A10,mid,3,0
CMD00612,2024-01-10,1,A,avec_pause,PREP_A15,mid,4,0
CMD00613,2024-01-10,1,A,avec_pause,PREP_A07,mid,3,0
CMD00614,2024-01-10,1,A,avec_pause,PREP_A03,mid,4,0
CMD00615,2024-01-10,1,A,avec_pause,PREP_A04,senior,3,0
CMD00616,2024-01-10,1,A,avec_pause,PREP_A01,senior,5,0
CMD00617,2024-01-10,1,A,avec_pause,PREP_A01,senior,4,0
CMD00618,2024-01-10,1,A,avec_pause,PREP_A13,mid,4,0
CMD00619,2024-01-10,1,A,avec_pause,PREP_A02,mid,6,0
CMD00620,2024-01-10,1,A,avec_pause,PREP_A11,senior,3,0
CMD00621,2024-01-10,1,A,avec_pause,PREP_A01,senior,3,0
CMD00622,2024-01-10,1,A,avec_pause,PREP_A03,mid,4,0
CMD00623,2024-01-10,1,A,avec_pause,PREP_A12,mid,6,1
CMD00624,2024-01-10,1,A,avec_pause,PREP_A09,junior,4,0
CMD00625,2024-01-10,1,A,avec_pause,PREP_A01,senior,3,0
CMD00626,2024-01-10,1,A,avec_pause,PREP_A11,senior,5,0
CMD00627,2024-01-10,1,A,avec_pause,PREP_A03,mid,3,0
CMD00628,2024-01-10,1,A,avec_pause,PREP_A05,mid,4,0
CMD00629,2024-01-10,1,A,avec_pause,PREP_A06,mid,3,1
CMD00630,2024-01-10,1,A,avec_pause,PREP_A12,mid,5,0
CMD00631,2024-01-10,1,A,avec_pause,PREP_A08,senior,4,0
CMD00632,2024-01-10,1,A,avec_pause,PREP_A02,mid,5,1
CMD00633,2024-01-10,1,A,avec_pause,PREP_A04,senior,5,0
CMD00634,2024-01-10,1,A,avec_pause,PREP_A10,mid,4,0
CMD00635,2024-01-10,1,A,avec_pause,PREP_A15,mid,5,0
CMD00636,2024-01-10,1,A,avec_pause,PREP_A12,mid,6,0
CMD00637,2024-01-10,1,A,avec_pause,PREP_A10,mid,4,0
CMD00638,2024-01-10,1,A,avec_pause,PREP_A09,junior,3,0
CMD00639,2024-01-10,1,A,avec_pause,PREP_A14,mid,6,0
CMD00640,2024-01-10,1,A,avec_pause,PREP_A14,mid,2,0
CMD00641,2024-01-10,1,A,avec_pause,PREP_A12,mid,4,0
CMD00642,2024-01-10,1,A,avec_pause,PREP_A03,mid,4,0
CMD00643,2024-01-10,1,A,avec_pause,PREP_A14,mid,4,0
CMD00644,2024-01-10,1,A,avec_pause,PREP_A05,mid,4,0
CMD00645,2024-01-10,1,A,avec_pause,PREP_A14,mid,5,0
CMD00646,2024-01-10,1,A,avec_pause,PREP_A11,senior,5,0
CMD00647,2024-01-10,1,A,avec_pause,PREP_A06,mid,4,0
CMD00648,2024-01-10,1,A,avec_pause,PREP_A15,mid,3,0
CMD00649,2024-01-10,1,A,avec_pause,PREP_A07,mid,4,0
CMD00650,2024-01-10,1,A,avec_pause,PREP_A13,mid,4,0
CMD00651,2024-01-10,1,A,avec_pause,PREP_A03,mid,4,0
CMD00652,2024-01-10,1,A,avec_pause,PREP_A07,mid,2,0
CMD00653,2024-01-10,1,A,avec_pause,PREP_A09,junior,3,0
CMD00654,2024-01-10,1,A,avec_pause,PREP_A08,senior,4,0
CMD00655,2024-01-10,1,A,avec_pause,PREP_A05,mid,3,0
CMD00656,2024-01-10,1,A,avec_pause,PREP_A10,mid,4,0
CMD00657,2024-01-10,1,A,avec_pause,PREP_A09,junior,6,0
CMD00658,2024-01-10,1,A,avec_pause,PREP_A11,senior,4,0
CMD00659,2024-01-10,1,A,avec_pause,PREP_A13,mid,6,0
CMD00660,2024-01-10,1,A,avec_pause,PREP_A10,mid,7,1
CMD00661,2024-01-10,1,A,avec_pause,PREP_A01,senior,5,0
CMD00662,2024-01-10,1,A,avec_pause,PREP_A15,mid,5,0
CMD00663,2024-01-10,1,A,avec_pause,PREP_A08,senior,3,0
CMD00664,2024-01-10,1,A,avec_pause,PREP_A04,senior,4,0
CMD00665,2024-01-10,1,A,avec_pause,PREP_A08,senior,3,0
CMD00666,2024-01-10,1,A,avec_pause,PREP_A06,mid,3,0
CMD00667,2024-01-10,1,A,avec_pause,PREP_A05,mid,3,0
CMD00668,2024-01-10,1,A,avec_pause,PREP_A07,mid,2,0
CMD00669,2024-01-10,1,A,avec_pause,PREP_A14,mid,3,0
CMD00670,2024-01-10,1,A,avec_pause,PREP_A04,senior,4,0
CMD00671,2024-01-10,1,A,avec_pause,PREP_A14,mid,6,0
CMD00672,2024-01-10,1,A,avec_pause,PREP_A12,mid,3,0
CMD00673,2024-01-10,1,A,avec_pause,PREP_A01,senior,3,0
CMD00674,2024-01-10,1,A,avec_pause,PREP_A12,mid,4,0
CMD00675,2024-01-10,1,A,avec_pause,PREP_A06,mid,4,0
CMD00676,2024-01-10,1,A,avec_pause,PREP_A13,mid,3,0
CMD00677,2024-01-10,1,A,avec_pause,PREP_A07,mid,3,0
CMD00678,2024-01-10,1,A,avec_pause,PREP_A01,senior,5,0
CMD00679,2024-01-10,1,A,avec_pause,PREP_A11,senior,5,0
CMD00680,2024-01-10,1,A,avec_pause,PREP_A01,senior,5,0
CMD00681,2024-01-10,1,A,avec_pause,PREP_A04,senior,2,0
CMD00682,2024-01-10,1,A,avec_pause,PREP_A15,mid,4,0
CMD00683,2024-01-10,1,A,avec_pause,PREP_A11,senior,4,0
CMD00684,2024-01-10,1,A,avec_pause,PREP_A03,mid,2,1
CMD00685,2024-01-10,1,A,avec_pause,PREP_A01,senior,6,0
CMD00686,2024-01-10,1,A,avec_pause,PREP_A11,senior,6,0
CMD00687,2024-01-10,1,A,avec_pause,PREP_A05,mid,3,0
CMD00688,2024-01-10,1,A,avec_pause,PREP_A04,senior,2,0
CMD00689,2024-01-10,1,A,avec_pause,PREP_A10,mid,4,0
CMD00690,2024-01-10,1,A,avec_pause,PREP_A14,mid,4,0
CMD00691,2024-01-10,1,A,avec_pause,PREP_A02,mid,4,1
CMD00692,2024-01-10,1,A,avec_pause,PREP_A09,junior,4,0
CMD00693,2024-01-10,1,A,avec_pause,PREP_A12,mid,3,0
CMD00694,2024-01-10,1,A,avec_pause,PREP_A09,junior,3,0
CMD00695,2024-01-10,1,A,avec_pause,PREP_A14,mid,5,0
CMD00696,2024-01-10,1,A,avec_pause,PREP_A06,mid,3,0
CMD00697,2024-01-10,1,A,avec_pause,PREP_A09,junior,3,0
CMD00698,2024-01-10,1,A,avec_pause,PREP_A10,mid,4,0
CMD00699,2024-01-10,1,A,avec_pause,PREP_A05,mid,1,0
CMD00700,2024-01-10,1,A,avec_pause,PREP_A15,mid,5,0
CMD00701,2024-01-10,1,B,sans_pause,PREP_B08,junior,3,0
CMD00702,2024-01-10,1,B,sans_pause,PREP_B05,mid,4,1
CMD00703,2024-01-10,1,B,sans_pause,PREP_B12,mid,4,0
CMD00704,2024-01-10,1,B,sans_pause,PREP_B05,mid,5,0
CMD00705,2024-01-10,1,B,sans_pause,PREP_B03,mid,3,0
CMD00706,2024-01-10,1,B,sans_pause,PREP_B03,mid,4,0
CMD00707,2024-01-10,1,B,sans_pause,PREP_B12,mid,3,0
CMD00708,2024-01-10,1,B,sans_pause,PREP_B04,junior,3,0
CMD00709,2024-01-10,1,B,sans_pause,PREP_B09,mid,4,0
CMD00710,2024-01-10,1,B,sans_pause,PREP_B13,junior,5,0
CMD00711,2024-01-10,1,B,sans_pause,PREP_B12,mid,3,0
CMD00712,2024-01-10,1,B,sans_pause,PREP_B01,mid,4,0
CMD00713,2024-01-10,1,B,sans_pause,PREP_B14,senior,3,0
CMD00714,2024-01-10,1,B,sans_pause,PREP_B02,senior,1,0
CMD00715,2024-01-10,1,B,sans_pause,PREP_B09,mid,3,0
CMD00716,2024-01-10,1,B,sans_pause,PREP_B13,junior,6,0
CMD00717,2024-01-10,1,B,sans_pause,PREP_B12,mid,4,0
CMD00718,2024-01-10,1,B,sans_pause,PREP_B10,mid,3,0
CMD00719,2024-01-10,1,B,sans_pause,PREP_B03,mid,3,0
CMD00720,2024-01-10,1,B,sans_pause,PREP_B04,junior,4,0
CMD00721,2024-01-10,1,B,sans_pause,PREP_B04,junior,4,0
CMD00722,2024-01-10,1,B,sans_pause,PREP_B05,mid,5,0
CMD00723,2024-01-10,1,B,sans_pause,PREP_B04,junior,3,0
CMD00724,2024-01-10,1,B,sans_pause,PREP_B10,mid,4,0
CMD00725,2024-01-10,1,B,sans_pause,PREP_B01,mid,5,0
CMD00726,2024-01-10,1,B,sans_pause,PREP_B04,junior,4,0
CMD00727,2024-01-10,1,B,sans_pause,PREP_B07,senior,5,0
CMD00728,2024-01-10,1,B,sans_pause,PREP_B03,mid,4,0
CMD00729,2024-01-10,1,B,sans_pause,PREP_B11,junior,4,0
CMD00730,2024-01-10,1,B,sans_pause,PREP_B12,mid,2,0
CMD00731,2024-01-10,1,B,sans_pause,PREP_B05,mid,5,0
CMD00732,2024-01-10,1,B,sans_pause,PREP_B14,senior,4,0
CMD00733,2024-01-10,1,B,sans_pause,PREP_B10,mid,6,0
CMD00734,2024-01-10,1,B,sans_pause,PREP_B03,mid,2,0
CMD00735,2024-01-10,1,B,sans_pause,PREP_B11,junior,3,0
CMD00736,2024-01-10,1,B,sans_pause,PREP_B05,mid,3,0
CMD00737,2024-01-10,1,B,sans_pause,PREP_B11,junior,5,0
CMD00738,2024-01-10,1,B,sans_pause,PREP_B03,mid,3,0
CMD00739,2024-01-10,1,B,sans_pause,PREP_B12,mid,3,0
CMD00740,2024-01-10,1,B,sans_pause,PREP_B13,junior,5,0
CMD00741,2024-01-10,1,B,sans_pause,PREP_B05,mid,3,0
CMD00742,2024-01-10,1,B,sans_pause,PREP_B10,mid,5,0
CMD00743,2024-01-10,1,B,sans_pause,PREP_B07,senior,4,0
CMD00744,2024-01-10,1,B,sans_pause,PREP_B04,junior,3,0
CMD00745,2024-01-10,1,B,sans_pause,PREP_B02,senior,3,0
CMD00746,2024-01-10,1,B,sans_pause,PREP_B12,mid,2,0
CMD00747,2024-01-10,1,B,sans_pause,PREP_B04,junior,4,0
CMD00748,2024-01-10,1,B,sans_pause,PREP_B08,junior,5,0
CMD00749,2024-01-10,1,B,sans_pause,PREP_B03,mid,4,0
CMD00750,2024-01-10,1,B,sans_pause,PREP_B12,mid,5,0
CMD00751,2024-01-10,1,B,sans_pause,PREP_B14,senior,3,0
CMD00752,2024-01-10,1,B,sans_pause,PREP_B03,mid,6,0
CMD00753,2024-01-10,1,B,sans_pause,PREP_B10,mid,2,0
